100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20210401_13:03:50.29,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,0.73,0.73,-0.10,1.04,225.00,-1.46,6.94,0.54,7.12,168.11,-7.49,4.02,0.66,8.53,118.22,-5.48,6.03,0.37,8.16,137.73,-6.94,8.77,0.64,11.21,141.63,-10.23,-5.85,-1.57,11.89,60.26,-2.56,2.56,-1.37,3.87,135.00,-2.56,-0.18,-2.47,3.56,85.91,-1.46,7.31,-2.06,7.73,168.69
20210401_13:03:50.82,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,0.37,0.55,-0.12,0.67,213.69,-1.10,6.94,0.59,7.06,171.03,-7.49,4.02,0.66,8.53,118.22,-5.48,6.03,0.37,8.16,137.73,-6.94,8.77,0.64,11.21,141.63,-10.23,-5.85,-1.57,11.89,60.26,-2.56,2.92,-1.42,4.14,138.81,-2.56,-0.18,-2.47,3.56,85.91,-1.46,7.31,-2.06,7.73,168.69
20210401_13:03:51.34,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,0.73,0.55,-0.07,0.92,233.13,-2.19,6.94,0.73,7.32,162.47,-7.68,4.02,0.59,8.69,117.65,-5.48,4.57,0.56,7.16,129.81,-6.94,8.77,0.64,11.21,141.63,-10.23,-5.85,-1.57,11.89,60.26,-2.56,2.92,-1.42,4.14,138.81,-2.56,-0.18,-2.47,3.56,85.91,-1.46,7.31,-2.06,7.73,168.69
20210401_13:03:51.87,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,-0.37,0.55,-0.22,0.69,146.31,-3.29,6.94,0.88,7.74,154.65,-7.68,4.02,0.59,8.69,117.65,-5.48,4.57,0.56,7.16,129.81,-6.94,8.77,0.64,11.21,141.63,-10.23,-5.85,-1.57,11.89,60.26,-2.56,1.83,-1.27,3.39,125.54,-2.56,-0.37,-2.45,3.56,81.87,-1.46,7.31,-2.06,7.73,168.69
20210401_13:03:52.40,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,-0.37,0.55,-0.22,0.69,146.31,-2.92,6.58,0.69,7.23,156.04,-7.68,4.02,0.59,8.69,117.65,-5.12,4.39,0.59,6.77,130.60,-6.94,8.77,0.64,11.21,141.63,-10.23,-5.85,-1.57,11.89,60.26,-2.56,1.83,-1.27,3.39,125.54,-2.56,-0.37,-2.45,3.56,81.87,-1.46,7.31,-2.06,7.73,168.69
20210401_13:03:52.93,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,-0.73,0.73,-0.20,1.05,135.00,-4.02,6.58,0.83,7.76,148.57,-7.68,4.02,0.59,8.69,117.65,-5.12,4.39,0.59,6.77,130.60,-6.94,8.77,0.64,11.21,141.63,-10.23,-5.85,-1.57,11.89,60.26,-2.92,1.83,-1.22,3.66,122.01,-2.56,-0.37,-2.45,3.56,81.87,-1.46,7.31,-2.06,7.73,168.69
20210401_13:03:53.45,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,-0.37,0.55,-0.12,0.67,146.31,-4.39,6.58,0.78,7.95,146.31,-7.68,4.02,0.59,8.69,117.65,-5.12,4.02,0.64,6.54,128.16,-1.83,8.77,1.32,9.06,168.23,-10.23,-5.85,-1.57,11.89,60.26,-2.92,1.83,-1.22,3.66,122.01,-2.56,-0.37,-2.45,3.56,81.87,-1.46,7.31,-2.06,7.73,168.69
20210401_13:03:53.98,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,0.37,0.55,-0.02,0.66,213.69,-4.75,6.94,0.69,8.44,145.62,-6.21,4.02,0.39,7.41,122.91,-4.20,3.47,0.83,5.52,129.56,-1.83,7.86,1.44,8.20,166.91,-10.23,-5.85,-1.57,11.89,60.26,-2.92,1.83,-1.22,3.66,122.01,-2.56,-0.37,-2.45,3.56,81.87,-1.46,7.31,-2.06,7.73,168.69
20210401_13:03:54.51,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,0.73,0.55,0.02,0.91,233.13,-4.02,6.94,0.49,8.04,149.93,-6.21,4.02,0.39,7.41,122.91,-4.20,2.56,0.95,5.01,121.33,-1.83,8.04,1.42,8.37,167.20,-13.52,-6.21,-1.96,15.01,65.32,-2.92,1.83,-1.22,3.66,122.01,-1.83,-0.37,-2.35,3.00,78.69,-1.46,5.85,-1.86,6.31,165.96
20210401_13:03:55.03,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,1.10,0.37,0.10,1.16,251.57,-5.12,6.58,0.69,8.36,142.13,-6.21,4.02,0.39,7.41,122.91,-4.20,2.56,0.95,5.01,121.33,-1.83,8.04,1.42,8.37,167.20,-13.52,-6.21,-1.96,15.01,65.32,-2.92,1.83,-1.22,3.66,122.01,-1.83,-0.37,-2.35,3.00,78.69,-1.46,5.85,-1.86,6.31,165.96
20210401_13:03:55.56,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,-0.00,0.37,0.24,0.44,180.00,-4.02,6.58,0.54,7.73,148.57,-5.85,4.02,0.34,7.11,124.51,-3.66,4.02,0.83,5.50,137.73,-1.83,6.94,1.57,7.35,165.26,-13.52,-2.92,-2.40,14.04,77.80,-2.92,0.73,-1.08,3.20,104.04,-1.83,-0.37,-2.35,3.00,78.69,-1.10,5.85,-1.91,6.25,169.38
20210401_13:03:56.09,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,-0.00,-1.64,0.51,1.72,0.00,-4.02,6.58,0.54,7.73,148.57,-5.85,4.02,0.34,7.11,124.51,-3.66,4.02,0.83,5.50,137.73,-1.83,6.94,1.57,7.35,165.26,-13.52,-2.92,-2.40,14.04,77.80,-2.92,0.73,-1.08,3.20,104.04,-1.83,4.75,-3.04,5.93,158.96,-1.10,5.85,-1.91,6.25,169.38
20210401_13:03:56.61,99.9,99.9,999.9,001,8.04,0.37,-1.62,8.21,267.40,-0.00,-2.19,0.59,2.27,0.00,-4.39,6.58,0.49,7.92,146.31,-5.85,4.02,0.29,7.10,124.51,-3.66,4.02,0.83,5.50,137.73,-1.83,6.94,1.57,7.35,165.26,-13.52,-2.92,-2.40,14.04,77.80,-2.92,0.73,-1.08,3.20,104.04,-1.83,4.75,-3.04,5.93,158.96,-1.10,5.85,-1.91,6.25,169.38
20210401_13:03:57.14,99.9,99.9,999.9,001,8.04,-0.37,-1.52,8.19,272.60,-0.00,-2.19,0.59,2.27,0.00,-4.02,6.58,0.44,7.72,148.57,-5.67,4.02,0.27,6.95,125.36,-3.66,4.02,0.83,5.50,137.73,-1.83,6.94,1.57,7.35,165.26,-13.52,-2.92,-2.40,14.04,77.80,-2.92,0.73,-1.08,3.20,104.04,-1.83,4.75,-3.04,5.93,158.96,-1.10,5.85,-1.91,6.25,169.38
20210401_13:03:57.67,99.9,99.9,999.9,001,8.04,-0.37,-1.52,8.19,272.60,-0.00,-2.19,0.59,2.27,0.00,-3.84,6.58,0.42,7.63,149.74,-4.57,4.20,0.10,6.21,132.61,-3.66,4.02,0.83,5.50,137.73,-1.83,6.94,1.57,7.35,165.26,-13.52,-2.92,-2.40,14.04,77.80,-2.92,0.73,-1.08,3.20,104.04,-1.83,4.75,-3.04,5.93,158.96,-1.10,5.85,-1.91,6.25,169.38
20210401_13:03:58.19,99.9,99.9,999.9,001,8.04,-0.37,-1.52,8.19,272.60,0.55,-3.11,0.64,3.22,349.99,-3.84,6.58,0.42,7.63,149.74,-3.47,4.39,0.22,5.60,141.63,-3.66,4.02,0.83,5.50,137.73,-1.83,6.94,1.57,7.35,165.26,-13.52,-1.28,-2.62,13.84,84.60,-2.92,0.73,-1.08,3.20,104.04,-1.83,4.75,-3.04,5.93,158.96,-1.10,5.85,-1.91,6.25,169.38
20210401_13:03:58.72,99.9,99.9,999.9,001,8.04,-0.37,-1.52,8.19,272.60,0.55,-3.11,0.64,3.22,349.99,-3.84,6.58,0.42,7.63,149.74,-2.92,4.39,0.49,5.29,146.31,-3.66,4.02,0.83,5.50,137.73,-1.83,6.94,1.57,7.35,165.26,-13.52,-1.28,-2.62,13.84,84.60,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.83,-3.92,4.69,45.00,-1.10,5.85,-1.91,6.25,169.38
20210401_13:03:59.25,99.9,99.9,999.9,001,8.04,-0.37,-1.52,8.19,272.60,2.19,-3.11,0.42,3.83,324.78,-3.29,6.58,0.34,7.36,153.43,-2.19,4.39,0.39,4.92,153.43,-3.11,4.02,0.91,5.16,142.31,-1.83,7.13,1.54,7.52,165.62,-13.52,-2.92,-2.40,14.04,77.80,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.83,-3.92,4.69,45.00,-1.10,5.85,-1.91,6.25,169.38
20210401_13:03:59.78,99.9,99.9,999.9,001,8.04,-0.37,-1.52,8.19,272.60,2.19,-3.11,0.42,3.83,324.78,-3.29,6.58,0.34,7.36,153.43,-2.19,4.39,0.39,4.92,153.43,-3.11,4.02,0.91,5.16,142.31,-1.83,6.21,1.67,6.69,163.61,-13.52,-2.92,-2.40,14.04,77.80,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.83,-3.92,4.69,45.00,-1.10,5.85,-1.91,6.25,169.38
20210401_13:04:00.30,99.9,99.9,999.9,001,8.04,-1.83,-1.32,8.35,282.80,-1.10,-2.19,-0.15,2.46,26.57,-3.29,6.21,0.39,7.04,152.10,-2.19,4.39,0.39,4.92,153.43,-3.11,4.02,0.91,5.16,142.31,-1.83,6.58,1.62,7.02,164.48,-13.52,-2.92,-2.40,14.04,77.80,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.83,-3.92,4.69,45.00,-1.10,5.85,-1.91,6.25,169.38
20210401_13:04:00.83,99.9,99.9,999.9,001,8.04,-1.83,-1.32,8.35,282.80,-0.91,-2.19,-0.17,2.38,22.62,-3.29,6.21,0.39,7.04,152.10,-2.92,4.39,0.49,5.29,146.31,-2.56,4.02,0.98,4.87,147.53,-1.83,5.85,1.71,6.36,162.65,-13.52,-5.12,-2.11,14.61,69.27,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.83,-3.92,4.69,45.00,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:01.36,99.9,99.9,999.9,001,8.04,-1.83,-1.32,8.35,282.80,-0.37,-2.19,-0.15,2.23,9.46,-3.29,6.21,0.39,7.04,152.10,-2.92,4.39,0.49,5.29,146.31,-2.56,4.02,0.98,4.87,147.53,-1.83,5.85,1.71,6.36,162.65,-13.52,-5.12,-2.11,14.61,69.27,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.46,-3.97,4.61,51.34,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:01.88,99.9,99.9,999.9,001,8.04,-1.83,-1.32,8.35,282.80,-0.37,-2.19,-0.15,2.23,9.46,-3.29,6.21,0.39,7.04,152.10,-2.92,3.84,0.56,4.86,142.70,-2.56,4.02,0.98,4.87,147.53,-1.83,5.85,1.71,6.36,162.65,-13.52,-5.12,-2.11,14.61,69.27,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.46,-3.97,4.61,51.34,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:02.41,99.9,99.9,999.9,001,8.04,-3.29,-1.13,8.76,292.25,1.10,-2.19,-0.34,2.48,333.43,-3.29,5.85,0.44,6.72,150.64,-2.92,3.84,0.56,4.86,142.70,-0.73,4.02,1.22,4.27,169.70,-1.83,5.85,1.71,6.36,162.65,-13.52,-5.12,-2.11,14.61,69.27,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.46,-3.97,4.61,51.34,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:02.94,99.9,99.9,999.9,001,8.04,-3.29,-1.13,8.76,292.25,1.10,-2.19,-0.34,2.48,333.43,-3.29,5.85,0.44,6.72,150.64,-4.39,3.84,0.76,5.88,131.19,-2.01,4.02,1.05,4.62,153.43,-1.83,5.85,1.71,6.36,162.65,-13.52,-5.12,-2.11,14.61,69.27,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.46,-3.97,4.61,51.34,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:03.46,99.9,99.9,999.9,001,8.04,-3.29,-1.13,8.76,292.25,1.10,-2.19,-0.34,2.48,333.43,-3.29,5.85,0.44,6.72,150.64,-4.39,3.84,0.76,5.88,131.19,-2.01,4.02,1.05,4.62,153.43,-1.83,5.85,1.71,6.36,162.65,-13.52,-5.67,-2.03,14.80,67.27,-2.92,0.73,-1.08,3.20,104.04,-1.83,-1.46,-3.97,4.61,51.34,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:03.99,99.9,99.9,999.9,001,8.04,-3.29,-1.13,8.76,292.25,1.10,-2.19,-0.34,2.48,333.43,-4.39,4.75,0.73,6.51,137.29,-4.39,3.84,0.76,5.88,131.19,-3.11,6.58,0.86,7.33,154.72,-1.83,5.85,1.71,6.36,162.65,-13.52,4.57,-0.66,14.29,108.67,-2.92,0.73,-1.08,3.20,104.04,-1.83,10.23,-2.40,10.67,169.88,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:04.52,99.9,99.9,999.9,001,8.04,-3.29,-1.13,8.76,292.25,1.64,-2.19,-0.42,2.77,323.13,-4.93,4.75,0.81,6.90,133.92,-5.48,3.84,0.61,6.72,124.99,-3.11,6.58,0.86,7.33,154.72,-1.83,5.85,1.71,6.36,162.65,-13.52,4.02,-0.59,14.12,106.56,-2.92,0.73,-1.08,3.20,104.04,-1.83,10.23,-2.40,10.67,169.88,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:05.05,99.9,99.9,999.9,001,8.04,-3.29,-1.13,8.76,292.25,1.64,-2.19,-0.42,2.77,323.13,-4.93,4.75,0.81,6.90,133.92,-4.02,3.84,0.81,5.62,133.67,-3.66,6.58,0.78,7.57,150.95,-1.83,5.85,1.71,6.36,162.65,-13.52,4.02,-0.59,14.12,106.56,-2.92,0.73,-1.08,3.20,104.04,-1.83,10.23,-2.40,10.67,169.88,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:05.57,99.9,99.9,999.9,001,8.04,-3.29,-1.13,8.76,292.25,2.01,-4.75,-0.02,5.16,337.07,-4.57,4.75,0.86,6.65,136.12,-4.02,3.29,0.88,5.27,129.29,-3.66,6.58,0.78,7.57,150.95,-1.83,5.12,1.81,5.73,160.35,-13.52,4.02,-0.59,14.12,106.56,-2.92,0.73,-1.08,3.20,104.04,-1.83,10.23,-2.40,10.67,169.88,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:06.10,99.9,99.9,999.9,001,8.04,-3.29,-1.13,8.76,292.25,2.01,-4.75,-0.02,5.16,337.07,-4.39,4.75,0.83,6.52,137.29,-3.29,3.29,0.78,4.72,135.00,-3.66,6.58,0.78,7.57,150.95,-1.83,5.12,1.81,5.73,160.35,-13.52,4.02,-0.59,14.12,106.56,-2.92,0.73,-1.08,3.20,104.04,-1.83,10.23,-2.40,10.67,169.88,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:06.63,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,3.66,-4.75,0.34,6.00,322.43,-4.02,4.75,0.88,6.29,139.76,-2.92,2.92,0.88,4.23,135.00,-3.66,6.58,0.78,7.57,150.95,-4.39,5.12,1.47,6.90,139.40,-13.52,4.02,-0.59,14.12,106.56,-2.92,0.73,-1.08,3.20,104.04,-1.83,10.23,-2.40,10.67,169.88,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:07.15,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.74,-4.75,0.47,5.51,330.02,-3.29,4.75,0.88,5.85,145.30,-2.19,2.74,0.81,3.60,141.34,-3.66,6.58,0.78,7.57,150.95,-4.39,5.12,1.47,6.90,139.40,-13.52,3.66,-0.54,14.02,105.12,-2.92,0.73,-1.08,3.20,104.04,-1.83,10.23,-2.40,10.67,169.88,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:07.68,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,1.83,-4.75,0.59,5.12,338.96,-3.29,4.75,0.88,5.85,145.30,-2.19,2.92,0.78,3.74,143.13,-3.66,6.58,0.78,7.57,150.95,-4.39,5.12,1.47,6.90,139.40,-13.52,3.66,-0.54,14.02,105.12,-2.92,0.73,-1.08,3.20,104.04,-1.83,10.23,-2.40,10.67,169.88,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:08.21,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,1.83,-4.75,0.59,5.12,338.96,-3.29,6.03,0.71,6.91,151.39,-2.19,2.92,0.78,3.74,143.13,-3.47,6.03,0.88,7.01,150.07,-4.39,5.12,1.47,6.90,139.40,-13.52,3.66,-0.54,14.02,105.12,-2.92,0.73,-1.08,3.20,104.04,-1.83,8.96,-2.57,9.49,168.47,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:08.73,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.38,-4.75,0.51,5.34,333.43,-3.29,6.03,0.71,6.91,151.39,-2.19,2.92,0.78,3.74,143.13,-3.47,6.03,0.88,7.01,150.07,-4.39,5.12,1.47,6.90,139.40,-13.52,3.66,-0.54,14.02,105.12,-2.92,0.73,-1.08,3.20,104.04,-1.83,8.96,-2.57,9.49,168.47,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:09.26,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.38,-4.75,0.51,5.34,333.43,-2.92,7.31,0.59,7.90,158.20,-0.73,2.92,0.98,3.17,165.96,-3.47,5.48,0.95,6.56,147.65,-4.39,5.12,1.47,6.90,139.40,-13.52,3.66,-0.54,14.02,105.12,-2.92,0.73,-1.08,3.20,104.04,-1.83,7.68,-2.74,8.35,166.61,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:09.79,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.38,-4.75,0.51,5.34,333.43,-3.29,7.31,0.64,8.04,155.77,-0.73,2.92,0.98,3.17,165.96,-3.29,5.48,0.98,6.47,149.04,-4.39,8.41,1.03,9.54,152.45,-13.52,3.66,-0.54,14.02,105.12,-9.14,0.73,-0.24,9.17,94.57,-1.83,7.68,-2.74,8.35,166.61,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:10.32,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,3.66,-4.75,0.69,6.03,322.43,-3.29,6.94,0.69,7.72,154.65,-0.73,6.94,1.52,7.15,173.99,-3.29,5.48,0.98,6.47,149.04,-4.39,8.41,1.03,9.54,152.45,-11.70,3.66,-0.29,12.26,107.35,-9.14,0.73,-0.24,9.17,94.57,5.12,6.76,-1.93,8.70,217.12,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:10.84,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,4.93,-4.75,0.86,6.90,313.92,-2.56,6.94,0.78,7.44,159.78,-0.73,6.94,1.52,7.15,173.99,-3.29,5.48,0.98,6.47,149.04,-4.39,8.41,1.03,9.54,152.45,-11.70,3.66,-0.29,12.26,107.35,-9.14,0.73,-0.24,9.17,94.57,5.12,6.76,-1.93,8.70,217.12,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:11.37,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,4.93,-1.10,0.37,5.07,282.53,-1.10,6.58,0.73,6.71,170.54,-0.73,8.77,1.27,8.89,175.24,-3.29,5.48,0.98,6.47,149.04,-4.39,5.85,0.69,7.34,143.13,-11.70,3.66,-0.29,12.26,107.35,-9.14,0.73,-0.24,9.17,94.57,5.12,6.76,-1.93,8.70,217.12,-2.56,5.85,-1.71,6.61,156.37
20210401_13:04:11.90,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,4.93,-1.10,0.37,5.07,282.53,-1.83,6.58,0.93,6.89,164.48,-0.37,8.77,1.22,8.87,177.61,-3.29,5.48,0.98,6.47,149.04,-4.39,5.85,0.69,7.34,143.13,-11.70,6.76,-0.71,13.53,120.03,-9.14,0.73,-0.24,9.17,94.57,5.12,6.76,-1.93,8.70,217.12,-7.68,5.85,-2.40,9.94,127.30
20210401_13:04:12.42,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,5.48,-3.11,-0.12,6.30,299.54,-2.19,6.58,0.98,7.00,161.57,-1.28,8.77,1.25,8.95,171.70,-3.29,5.48,0.98,6.47,149.04,-4.39,5.85,0.69,7.34,143.13,-11.70,10.97,-0.98,16.06,133.15,-9.14,0.73,-0.24,9.17,94.57,5.12,6.76,-1.93,8.70,217.12,-7.68,5.85,-2.40,9.94,127.30
20210401_13:04:12.95,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,5.48,-3.66,-0.05,6.59,303.69,-2.19,5.12,1.18,5.69,156.80,-1.28,8.77,1.25,8.95,171.70,-3.29,5.48,0.98,6.47,149.04,-4.39,5.85,0.69,7.34,143.13,-11.70,10.97,-0.98,16.06,133.15,-9.14,0.73,-0.24,9.17,94.57,5.12,6.76,-1.93,8.70,217.12,-7.68,5.85,-2.40,9.94,127.30
20210401_13:04:13.48,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,5.48,-3.66,-0.05,6.59,303.69,-1.83,5.12,1.22,5.57,160.35,-1.28,8.77,1.25,8.95,171.70,-1.83,5.48,0.78,5.83,161.57,-4.39,5.85,0.69,7.34,143.13,-11.70,10.97,-0.98,16.06,133.15,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-7.68,5.85,-2.40,9.94,127.30
20210401_13:04:14.00,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.92,-3.66,0.29,4.69,321.34,-1.46,4.39,1.27,4.80,161.57,-1.28,8.77,1.25,8.95,171.70,-1.83,5.48,0.78,5.83,161.57,-4.39,5.85,0.69,7.34,143.13,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-7.68,5.85,-2.40,9.94,127.30
20210401_13:04:14.53,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.92,-3.66,0.29,4.69,321.34,-1.10,4.39,1.32,4.71,165.96,-2.01,8.77,1.15,9.07,167.09,-1.83,5.48,0.78,5.83,161.57,-4.39,5.85,0.69,7.34,143.13,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-7.68,5.85,-2.40,9.94,127.30
20210401_13:04:15.06,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.92,-3.66,0.29,4.69,321.34,-1.10,4.39,1.32,4.71,165.96,-2.01,8.77,1.15,9.07,167.09,-1.83,5.48,0.78,5.83,161.57,-4.39,5.85,0.69,7.34,143.13,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-7.68,5.85,-2.40,9.94,127.30
20210401_13:04:15.58,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,3.47,-3.66,-0.07,5.04,316.47,-1.10,4.39,1.32,4.71,165.96,-2.74,8.77,1.05,9.25,162.65,-1.83,5.48,0.78,5.83,161.57,-4.39,5.85,0.69,7.34,143.13,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-7.68,5.85,-2.40,9.94,127.30
20210401_13:04:16.11,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.92,-3.66,-0.00,4.68,321.34,-1.10,4.39,1.32,4.71,165.96,-3.29,8.77,1.13,9.44,159.44,-1.83,5.12,0.83,5.50,160.35,-4.39,5.85,0.69,7.34,143.13,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-5.85,0.73,-1.96,6.21,97.13
20210401_13:04:16.64,99.9,99.9,999.9,001,-2.56,-3.29,0.29,4.18,37.87,2.56,-3.66,-0.05,4.46,325.01,-1.10,4.39,1.32,4.71,165.96,-3.29,8.41,1.18,9.10,158.63,-1.83,5.12,0.83,5.50,160.35,-4.39,5.12,0.59,6.77,139.40,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-5.85,-0.37,-2.11,6.23,86.42
20210401_13:04:17.17,99.9,99.9,999.9,001,-1.83,-3.29,0.20,3.77,29.05,2.56,-3.66,-0.05,4.46,325.01,0.37,4.39,1.13,4.54,184.76,-3.29,8.41,1.22,9.11,158.63,-1.83,4.20,0.95,4.68,156.50,-4.39,5.12,0.59,6.77,139.40,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-5.85,-0.37,-2.11,6.23,86.42
20210401_13:04:17.69,99.9,99.9,999.9,001,-1.83,-3.29,0.20,3.77,29.05,1.83,-4.02,0.10,4.42,335.56,0.37,4.02,1.18,4.20,185.19,-3.29,8.41,1.27,9.12,158.63,-1.83,4.20,0.95,4.68,156.50,-4.39,5.12,0.59,6.77,139.40,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-5.85,-0.37,-2.11,6.23,86.42
20210401_13:04:18.22,99.9,99.9,999.9,001,-1.83,-3.29,0.20,3.77,29.05,1.83,-3.84,0.07,4.25,334.54,0.37,4.20,1.15,4.37,184.97,-3.29,8.41,1.27,9.12,158.63,-1.83,3.29,1.08,3.91,150.95,-4.39,5.12,0.59,6.77,139.40,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-5.85,-0.37,-2.11,6.23,86.42
20210401_13:04:18.75,99.9,99.9,999.9,001,-1.83,-3.29,0.20,3.77,29.05,1.83,-3.84,0.07,4.25,334.54,0.37,4.20,1.15,4.37,184.97,-4.20,8.41,1.40,9.50,153.43,-1.83,4.02,0.98,4.52,155.56,-4.39,5.12,0.59,6.77,139.40,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-5.85,-0.37,-2.11,6.23,86.42
20210401_13:04:19.27,99.9,99.9,999.9,001,-1.83,-3.29,0.20,3.77,29.05,2.92,-3.66,-0.00,4.68,321.34,-0.37,4.39,1.22,4.57,175.24,-4.57,8.04,1.40,9.35,150.40,-1.83,4.02,0.98,4.52,155.56,-4.39,5.12,0.59,6.77,139.40,-1.46,10.97,-2.35,11.31,172.41,-9.14,0.73,-0.24,9.17,94.57,5.12,5.85,-2.06,8.04,221.19,-5.85,-0.37,-2.11,6.23,86.42
